page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,主義・主張,交付金データの年,人数,人数データの年,代表者,代表者の地位職業,別名,国,国際組織,後継組織,成立年,成立時の構成組織,所在地,支持団体,政党交付金,政策,機関紙,歴代の元首・首班,派閥・グループ,理念・スローガン,解散年,読み
2010908,進歩愛国戦線,40946,9526,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2012479,イスラエル共産党,46383,13334,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2012755,オーストラリアセックス党,34328,8951,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2019137,社会民主党 (アンドラ),29477,7567,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2019534,アフガニスタン・イスラム統一党,35506,9088,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2022661,欧州自由同盟,40230,8805,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2024199,共和国防衛同盟 (ルワンダ),27130,7513,False,0,13,2,0,0,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0
2026379,開発国民革命運動,26769,7772,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2032503,共和党 (中華民国),38861,9377,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2032843,国民協進会,33371,8520,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2032857,統一共和党,31368,7982,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2032872,民主党 (中華民国),36234,8649,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2032879,国民共進会,36747,8810,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2033156,進歩党 (中華民国),38896,10871,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2033202,中国社会党,31556,8590,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2033926,ワン・ネイション,38762,9052,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2040300,公民党 (中華民国),33382,9173,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2040301,家族優先党,34226,8305,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2041455,ブラジル社会民主党,55112,12469,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2043013,大中党,31455,8208,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2046300,テルグ・デサム党,50159,11212,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2046776,地方自由党,37395,8686,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2049171,民主連合 (ポーランド),26588,7396,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2050512,大阪維新の会,187652,62099,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2055158,たちあがれ日本,181617,56156,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2055750,国民中心連合,57651,11266,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2058166,民憲党,31226,8128,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2058370,よい国つくろう!日本志民会議,33494,10124,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2060915,イスティクラル党,37687,8356,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2061145,統一進歩同盟,44511,10247,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2061211,国民民主同盟 (インド),44926,10237,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2061276,左翼戦線,45614,10320,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2062417,緑の党 (オーストリア),67410,12568,False,1,37,0,9,0,1,1,1,3,4,4,5,0,1,4,1,0,0,0,0,3,0,0,0,0
2062513,ボヘミア・モラビア共産党,80624,18663,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2062657,セルビア急進党,53078,11371,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2062893,セルビア社会党,68264,14488,False,1,48,0,10,0,1,1,3,3,4,8,0,0,3,7,1,0,0,1,0,4,0,1,0,1
2063101,チェコ社会民主党,63415,15135,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2063189,民主左翼党 (スロバキア),47127,12368,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2063222,民主党 (セルビア),68890,15384,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2063478,緑の党 (チェコ),55436,11458,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2065434,アクシュムカル,32213,8391,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2065455,尊厳 (キルギスの政党),33047,8868,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2066125,輝く道 (キルギス),32868,8538,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2066163,キルギス社会民主党,33850,8880,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2067344,G17プラス,47034,9863,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2067382,セルビア民主党 (セルビア),58707,12408,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2067406,セルビア再生運動,57354,11548,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2067454,アメリカ民主社会主義者,55287,11698,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2070965,赤 (ノルウェー),46680,10136,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2072000,アルバニア社会党,46736,10442,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2072026,アルバニア民主党,43706,10093,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2072282,アメリカ社会民主党,33347,8729,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2072918,減税日本,244928,64035,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2073567,プライド・カムリ,62279,12067,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2073653,ヨッビク,46357,10964,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2073955,草莽全国地方議員の会,39348,10330,False,1,18,0,2,0,0,0,2,1,0,2,0,0,2,0,1,0,0,3,0,0,0,3,1,1
2074385,全国ジャナタ・ダル,44556,11118,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2074510,ジャナタ・ダル (世俗派),42300,9923,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2074534,ジャナタ・ダル (統一派),41926,9873,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2074561,ビジュ・ジャナタ・ダル,40180,9074,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2074594,全国ローク・ダル,39582,9010,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2077099,民主人道主義中道派,42512,9862,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2077145,社会党 (ベルギー・ワロン地域),45519,10733,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2077166,改革運動,42215,10652,False,1,42,0,5,0,0,0,2,2,4,3,6,0,2,16,1,0,0,0,0,1,0,0,0,0
2077297,フラームス自由民主,46527,10716,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2077375,緑の党 (ノルウェー),37194,8170,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2077377,フラームス・ベランフ,49965,11998,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2077412,エコロ,56130,11803,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2077450,フルン (政党),56495,11229,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2077912,キリスト教民主同盟＝チェコスロバキア人民党,70936,16367,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2079033,モルドバ共和国共産党,62062,13336,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2079148,キリスト教民主フラームス,45356,10659,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2079158,新フラームス同盟,47890,11012,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2079512,社会党・別,44562,10584,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2079566,キリスト教社会党 (ベルギー),42490,9706,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2082179,タイ団結,31558,7556,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2082190,タイ国民発展党,33227,8050,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2082223,新希望党,29492,7461,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2082234,社会行動党,32522,8260,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2082253,タイ誇り党,31919,7931,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2082285,アルメニア革命連盟,41376,9462,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2082331,民主統一党 (北アイルランド),63569,16199,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2083252,社会民主労働党 (北アイルランド),44275,9792,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2083279,イングランド・ウェールズ緑の党,59078,11531,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2084579,アルスター統一党,50062,10243,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2084940,リスペクト (イギリスの政党),48708,9805,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2085701,進歩統一党,47590,9654,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2085717,スイス自由民主党,46444,9964,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2086608,無所属の会 (会派),39269,12598,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2090776,カザフスタン明るい道民主党,33103,7836,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2091327,カザフスタン共産党,37477,9684,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2092619,バングラデシュ労働者党,37466,8240,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2092871,オーストリア共産党,59218,11391,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2096439,アルバニア労働党,49386,12183,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2098021,変革のための同盟,37043,8922,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2104339,愛国再建同盟,27372,7018,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2127950,日本創新党,150164,37114,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2130336,グレートブリテン社会党,68379,15462,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2130569,イギリス社会党,44537,9250,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2131354,ブラジル統合主義運動,57665,12724,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2139544,欧州保守改革同盟,56469,11635,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2143192,九州改進党,22964,7115,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2164063,イヌイット友愛党,38085,8860,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2171391,共産主義者同盟赤軍派（プロレタリア革命派）,60754,15040,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2174705,連邦団結発展党,41546,10127,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2193863,希望 (政党),26700,7326,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2197165,クロアチア社会民主党,38823,9385,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2211504,急進市民同盟,61112,17157,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2213740,国民統合21,53995,10297,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2218386,イタリア・ナショナリスト協会,38856,10651,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2218717,国民民主勢力,38923,10124,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2218725,イタリア戦闘者ファッシ,30608,8548,False,1,32,0,3,0,0,0,6,1,3,3,0,3,2,1,1,4,0,0,0,0,0,1,3,1
2219155,共和ファシスト党,37630,8979,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2227664,大ドイツ民族共同体,40821,12694,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2230149,カレンニー民族進歩党,27435,7186,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2232021,イタリアのための未来と自由,41153,10170,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2236281,新国民党 (グレナダ),34546,9215,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2236304,国民民主会議 (グレナダ),32585,8258,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2239597,国民民主会議 (ガーナ),58737,12838,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2240617,ロシアファシスト党,69349,15781,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2251918,シリア社会民族党,56300,13024,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2258935,ベネズエラ共産党,49427,14563,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2262226,市民フォーラム,29571,9190,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2267792,市民民主同盟,38564,9050,False,0,13,0,3,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,2,1
2271067,フィリピン共産党 (CPP),51075,11250,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2280011,ヨーロッパ・エコロジー＝緑の党,69106,15933,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2283171,全インド統一ムスリム評議会,44933,10246,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2295757,民主主義回復フォーラム (ケニア),39332,9765,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2296954,民主主義回復フォーラム・アシリ,40126,9930,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2297138,新民党 (香港),53037,9420,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2305705,フランス社会党 (SFIO),62568,21477,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2307745,フランス労働党 (POF),32057,9571,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2307764,フランス国社会党,28869,8208,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2308310,フランス社会党 (PSF),28653,8230,False,0,29,0,3,0,0,0,0,0,5,3,3,3,2,7,0,0,0,0,0,0,0,0,2,1
2308365,統一社会党 (フランス),33891,10046,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2308971,フランス社会主義労働者連盟,29224,8287,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2308976,革命的社会主義労働党,26667,7514,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2308980,革命的社会党 (フランス),26441,7215,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2310907,ボツワナ民主運動,31337,7875,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2311064,日本一愛知の会,76421,26365,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2311090,民主進歩連合 (チャド),32038,7540,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2320284,市民民主党 (リトアニア),37151,8795,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2326190,ドイツ国家社会主義労働者党,77044,16226,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2333971,リトアニア・ロシア人同盟,37534,8688,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2335681,人民党・民主スロバキア運動,49134,13376,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2335747,キリスト教民主運動,52670,13446,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2336212,中小企業生活党,28044,9049,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2337444,表現の自由党,29733,9109,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2339079,モーター新党,26449,7858,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2340329,自由連合 (ポーランド),28048,7915,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2340498,地球維新党,29234,9068,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2341143,新民党 (1960-1961),59679,11682,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2341895,市民の党「自由と責任」,33221,9503,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2346483,カナダ緑の党,58732,14232,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2348810,黒色戦線,84005,16590,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2361848,リトアニア共産党,40027,11103,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2363035,ドイツ民主農民党,69697,16605,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2368382,地域政党いわて,51512,15832,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2369635,シンガポール労働者党,38053,7551,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2371517,フエルサ2011,36224,8471,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2375464,ドイツ共産党 (DKP),69891,15457,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2378520,イタリア共和党,52764,13300,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2378878,南チロル人民党,53202,12709,False,1,53,0,13,0,0,0,0,1,6,2,0,0,3,0,14,2,0,0,0,0,9,2,0,1
2382518,国民協会 (日本 1892-1899),26907,8063,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2382534,国民協会 (日本 1933-1937),32833,7622,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2384656,イタリア社会党 (2007-),62305,12578,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2385137,秋田中正党,29039,8150,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2385138,秋田改進党,28970,8431,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2385380,イタリア人民党 (1994-2002),45405,10582,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2388067,京都党,56296,15906,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2389440,フランス人民党,23676,6383,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2390378,松山維新の会,54492,14497,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2391137,MPD・平和と民主運動,58677,20251,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2391770,埼玉改援隊,58044,21956,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2392423,日本大衆党,35969,8038,False,1,16,0,1,0,0,0,1,2,0,2,0,2,1,5,0,0,0,0,0,0,0,0,1,1
2392524,ポーランド社会党,29315,9031,False,1,39,0,4,0,0,0,0,0,9,3,1,4,4,0,0,0,0,2,0,0,8,0,3,1
2396006,全人民会議,39362,9950,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2399361,銀共和党,21890,6558,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2400559,カンプチア共産党,45160,10968,False,1,60,1,7,0,0,0,5,3,11,3,0,13,2,2,0,2,0,0,0,2,7,0,2,0
2403855,吹田新選会,41560,11153,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2426707,実学党,28695,9115,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2431115,国家社会主義党 (イギリス),28166,8371,False,0,26,0,8,0,0,0,0,0,8,1,0,3,1,2,0,0,0,0,0,0,0,1,2,0
2431693,ブルトン国家党,36423,9437,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2434986,ルーマニアファシスト党,28156,7542,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2435031,国家ファシスト運動 (ルーマニア),26011,7146,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2435953,アルバニアファシスト党,32995,9695,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2440185,進歩党 (ブラジル),64998,12354,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2442635,全国大衆党,36756,7962,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2448619,みんなの運動,43571,10845,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2455320,ナフダ,62426,14354,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2455825,エタカトル,40441,8917,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2475127,公正発展党 (モロッコ),34980,7815,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2476215,セルビア進歩党,56777,11508,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2477457,アマユール,49605,11591,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2480926,ラトビア農民連合,37755,10286,False,0,16,0,1,0,0,0,1,3,3,1,0,0,1,0,0,1,0,0,0,2,0,2,0,1
2481405,カナダ改革党,33135,11080,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2484002,統合進歩党,280076,72083,False,2,206,24,5,0,0,0,14,22,39,13,0,2,3,46,2,15,0,13,1,0,0,0,4,3
2484861,民主党 (韓国 2011-2014),269721,67476,False,2,,,,,,,,,,,,,,,,,,,,,,,,
2489618,自由と公正党,73866,15286,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2490656,新党大地 (2012-),78818,20756,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2494339,赤道ギニア国民民主連合,34430,8017,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2495660,新しい政治の形,69643,15977,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2498612,愛媛維新の会,54068,13317,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2503190,自由エジプト人党,41931,8677,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2505793,イスラム行動戦線,30775,7447,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2506108,ナバーラ住民連合,71197,16207,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2507284,新党きづな,55902,14232,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2508502,建設発展党,46571,9705,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2509101,ワサト党,43298,9508,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2510126,マパム,26213,8035,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2510336,マパイ,28521,8844,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2514103,ヌール党,52069,10688,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2515597,民主的諸地域党,57920,16211,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2528221,西予維新の会,39971,9538,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2532957,自由土地党,47672,15763,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2534131,緑色党,83782,18323,False,2,49,0,17,0,2,1,2,1,12,2,1,0,3,0,1,0,0,0,0,0,0,4,0,3
2538475,国民の考え,62067,11639,False,2,21,0,2,0,0,0,3,3,2,2,0,0,3,0,1,0,0,0,0,0,0,0,2,3
2544745,同盟90,64096,14338,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2544848,東ドイツ緑の党,62400,13717,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2545019,新フォーラム,72784,17154,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2545027,民主主義を今,57943,12300,False,0,19,0,5,0,0,0,0,0,4,4,0,2,1,0,0,0,0,1,0,0,0,1,1,0
2545729,民主主義の出発,61506,13716,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2545757,ドイツ社会同盟,60115,13216,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2546345,ドイツキリスト教民主同盟 (東ドイツ),79102,17298,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2547639,ドナルドダック党,31502,8941,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2549648,ドイツ国家民主党 (東ドイツ),59951,12605,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2549777,ドイツ・フォーラム党,54069,11163,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2552748,黄金の夜明け (ギリシャの政党),86244,20596,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2556462,大日本愛国党,57453,15888,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2557596,パレスチナ人民党,35050,8446,False,1,24,0,7,0,0,0,1,1,5,4,0,0,2,0,0,0,0,3,0,0,0,0,0,1
2557643,ワフド党,28503,7605,False,0,14,0,3,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1,0,0,0,1,1,1
2566645,尊厳党 (エジプト),40817,8559,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2567067,左翼党 (フランス),49467,10488,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2573384,ガリシア社会主義者党,36481,10595,False,1,20,3,5,0,0,0,1,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2573718,ルクセンブルク社会主義労働者党,42026,9269,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2573852,キリスト教社会人民党,46707,10477,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2574351,ガリシア民族主義ブロック,108849,32553,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2577807,急進左派連合,67623,20606,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2583856,WASG,54577,11907,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2590947,五つ星運動,79134,18206,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2591428,国民民主党 (チェコスロバキア),24762,7262,False,0,23,0,2,0,0,0,2,0,4,1,0,2,1,4,0,2,0,1,2,2,0,0,0,0
2591820,人民党 (アメリカ),84100,36873,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2592693,南シュレースヴィヒ選挙人同盟,56799,12087,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2596058,ロシア・ソビエト連邦社会主義共和国共産党,37573,10407,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2600289,スロバキア国民党 (1871-1938),26747,8789,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2600305,スロバキア国民党,53210,12284,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2601056,スロバキア人民党,31142,10219,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2601385,モンゴル人民革命党 (2010-),33315,7620,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2601638,アンダルシーア社会労働党,37823,10843,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2602978,グレートブリテン共産党 (マルクス・レーニン主義),53056,10106,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2605512,国民の生活が第一,103225,23766,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2606533,農業党 (チェコスロバキア),32398,11461,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2607150,オランダ国家社会主義運動,32167,9531,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2607480,グレートブリテン共産党 (暫定中央委員会),43073,9397,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2607665,チェコスロバキア国民社会党,31926,9809,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2608172,国民統一党 (チェコスロバキア),22374,6065,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2608994,共和連盟,26527,7032,False,1,,,,,,,,,,,,,,,,,,,,,,,,
2609431,内モンゴル人民革命党,32638,9431,False,0,,,,,,,,,,,,,,,,,,,,,,,,
2609647,みどりの風,87182,23922,False,1,69,0,5,0,0,0,2,2,3,2,0,1,5,8,1,0,0,32,0,0,0,4,3,1
